Time(s),ResponseKp1_Tiinf_Td0,ResponseKp6_TiinfTd0,ResponseKp6_Tiinf_Td1,ResponseKp6_Tiinf_Td0.25
7.658,6.36602,6.27091,6.30466,6.29545
7.66,6.36602,6.27091,6.28625,6.29545
7.662,6.36602,6.27091,6.26477,6.29545
7.664,6.36602,6.27091,6.24943,6.29545
7.666,6.36602,6.27091,6.24023,6.29545
7.668,6.36602,6.27091,6.24023,6.29545
7.67,6.36602,6.27091,6.2525,6.29545
7.672,6.36602,6.27091,6.26784,6.29545
7.674,6.36602,6.27091,6.28932,6.29545
7.676,6.36602,6.27091,6.30773,6.29545
7.678,6.36602,6.27091,6.32,6.29545
7.68,6.36602,6.27091,6.32613,6.29545
7.682,6.36602,6.27091,6.32613,6.29545
7.684,6.36602,6.27091,6.31079,6.29545
7.686,6.36602,6.27091,6.29239,6.29545
7.688,6.36602,6.27091,6.27398,6.29545
7.69,6.36602,6.27091,6.25864,6.29545
7.692,6.36602,6.27091,6.24637,6.29545
7.694,6.36602,6.27091,6.2433,6.29545
7.696,6.36602,6.27091,6.2525,6.29545
7.698,6.36602,6.27091,6.26784,6.29545
7.7,6.36602,6.27091,6.28625,6.29545
7.702,6.36602,6.27091,6.30466,6.29545
7.704,6.36602,6.27091,6.32,6.29545
7.706,6.36602,6.27091,6.3292,6.29545
7.708,6.36602,6.27091,6.3292,6.29545
7.71,6.36602,6.27091,6.31693,6.29545
7.712,6.36602,6.27091,6.29852,6.29545
7.714,6.36602,6.27091,6.28011,6.29545
7.716,6.36602,6.27091,6.26171,6.29545
7.718,6.36602,6.27091,6.24943,6.29545
7.72,6.36602,6.27091,6.2433,6.29545
7.722,6.36602,6.27091,6.24637,6.29545
7.724,6.36602,6.27091,6.25864,6.29545
7.726,6.36602,6.27091,6.27705,6.29545
7.728,6.36602,6.27091,6.29852,6.29545
7.73,6.36602,6.27091,6.31693,6.29545
7.732,6.36602,6.27091,6.32613,6.29545
7.734,6.36602,6.27091,6.3292,6.29545
7.736,6.36602,6.27091,6.32307,6.29545
7.738,6.36602,6.27091,6.30773,6.29545
7.74,6.36602,6.27091,6.28932,6.29545
7.742,6.36602,6.27091,6.26784,6.29545
7.744,6.36602,6.27091,6.2525,6.29545
7.746,6.36602,6.27091,6.24637,6.29545
7.748,6.36602,6.27091,6.24637,6.29545
7.75,6.36602,6.27091,6.25557,6.29545
7.752,6.36602,6.27091,6.27091,6.29545
7.754,6.36602,6.27091,6.29239,6.29545
7.756,6.36602,6.27091,6.31079,6.29545
7.758,6.36602,6.27091,6.32307,6.29545
7.76,6.36602,6.27091,6.3292,6.29545
7.762,6.36602,6.27091,6.32613,6.29545
7.764,6.36602,6.27091,6.31386,6.29545
7.766,6.36602,6.27091,6.29545,6.29545
7.768,6.36602,6.27091,6.27705,6.29545
7.77,6.36602,6.27091,6.25864,6.29545
7.772,6.36602,6.27091,6.24943,6.29545
7.774,6.36602,6.27091,6.24637,6.29545
7.776,6.36602,6.27091,6.2525,6.29545
7.778,6.36602,6.27091,6.26784,6.29545
7.78,6.36602,6.27091,6.28932,6.29545
7.782,6.36602,6.27091,6.30773,6.29545
7.784,6.36602,6.27091,6.32307,6.29545
7.786,6.36602,6.27091,6.3292,6.29545
7.788,6.36602,6.27091,6.3292,6.29545
7.79,6.36602,6.27091,6.32,6.29545
7.792,6.36602,6.27091,6.30159,6.29545
7.794,6.36602,6.27091,6.28011,6.29545
7.796,6.36602,6.27091,6.26171,6.29545
7.798,6.36602,6.27091,6.24943,6.29545
7.8,6.36602,6.27091,6.2433,6.29545
7.802,6.36602,6.27091,6.24637,6.29545
7.804,6.36602,6.27091,6.25864,6.29545
7.806,6.36602,6.27091,6.27705,6.29545
7.808,6.36602,6.27091,6.29852,6.29545
7.81,6.36602,6.27091,6.31693,6.29545
7.812,6.36602,6.27091,6.3292,6.29545
7.814,6.36602,6.27091,6.33227,6.29545
7.816,6.36602,6.27091,6.3292,6.29545
7.818,6.36602,6.27091,6.31386,6.29545
7.82,6.36602,6.27091,6.29545,6.29545
7.822,6.36602,6.27091,6.27398,6.29545
7.824,6.36602,6.27091,6.25557,6.29545
7.826,6.36602,6.27091,6.24637,6.29545
7.828,6.36602,6.27091,6.2433,6.29545
7.83,6.36602,6.27091,6.2525,6.29545
7.832,6.36602,6.27091,6.26784,6.29545
7.834,6.36602,6.27091,6.28932,6.29545
7.836,6.36602,6.27091,6.30773,6.29545
7.838,6.36602,6.27091,6.32307,6.29545
7.84,6.36602,6.27091,6.3292,6.29545
7.842,6.36602,6.27091,6.3292,6.29545
7.844,6.36602,6.27091,6.31693,6.29545
7.846,6.36602,6.27091,6.29852,6.29545
7.848,6.36602,6.27091,6.28011,6.29545
7.85,6.36602,6.27091,6.26477,6.29545
7.852,6.36602,6.27091,6.2525,6.29545
7.854,6.36602,6.27091,6.24943,6.29545
7.856,6.36602,6.27091,6.2525,6.29545
7.858,6.36602,6.27091,6.26784,6.29545
7.86,6.36602,6.27091,6.28625,6.29545
7.862,6.36602,6.27091,6.30773,6.29545
7.864,6.36602,6.27091,6.32307,6.29545
7.866,6.36602,6.27091,6.33227,6.29545
7.868,6.36602,6.27091,6.33227,6.29545
7.87,6.36602,6.27091,6.32307,6.29545
7.872,6.36602,6.27091,6.30466,6.29545
7.874,6.36602,6.27091,6.28625,6.29545
7.876,6.36602,6.27091,6.26477,6.29545
7.878,6.36602,6.27091,6.2525,6.29545
7.88,6.36602,6.27091,6.24637,6.29545
7.882,6.36602,6.27091,6.24637,6.29545
7.884,6.36602,6.27091,6.25864,6.29545
7.886,6.36602,6.27091,6.27705,6.29545
7.888,6.36602,6.27091,6.29852,6.29545
7.89,6.36602,6.27091,6.31693,6.29545
7.892,6.36602,6.27091,6.3292,6.29545
7.894,6.36602,6.27091,6.33227,6.29545
7.896,6.36602,6.27091,6.3292,6.29545
7.898,6.36602,6.27091,6.31386,6.29545
7.9,6.36602,6.27091,6.29545,6.29545
7.902,6.36602,6.27091,6.27398,6.29545
7.904,6.36602,6.27091,6.25864,6.29545
7.906,6.36602,6.27091,6.24943,6.29545
7.908,6.36602,6.27091,6.24943,6.29545
7.91,6.36602,6.27091,6.25557,6.29545
7.912,6.36602,6.27091,6.27091,6.29545
7.914,6.36602,6.27091,6.29239,6.29545
7.916,6.36602,6.27091,6.31079,6.29545
7.918,6.36602,6.27091,6.32613,6.29545
7.92,6.36602,6.27091,6.33534,6.29545
7.922,6.36602,6.27091,6.33227,6.29545
7.924,6.36602,6.27091,6.32307,6.29545
7.926,6.36602,6.27091,6.30159,6.29545
7.928,6.36602,6.27091,6.28318,6.29545
7.93,6.36602,6.27091,6.26477,6.29545
7.932,6.36602,6.27091,6.2525,6.29545
7.934,6.36602,6.27091,6.24943,6.29545
7.936,6.36602,6.27091,6.2525,6.29545
7.938,6.36602,6.27091,6.26784,6.29545
7.94,6.36602,6.27091,6.28625,6.29545
7.942,6.36602,6.27091,6.30466,6.29545
7.944,6.36602,6.27091,6.32,6.29545
7.946,6.36602,6.27091,6.3292,6.29545
7.948,6.36602,6.27091,6.3292,6.29545
7.95,6.36602,6.27091,6.32307,6.29545
7.952,6.36602,6.27091,6.30466,6.29545
7.954,6.36602,6.27091,6.28318,6.29545
7.956,6.36602,6.27091,6.26477,6.29545
7.958,6.36602,6.27091,6.2525,6.29545
7.96,6.36602,6.27091,6.24637,6.29545
7.962,6.36602,6.27091,6.24943,6.29545
7.964,6.36602,6.27091,6.26171,6.29545
7.966,6.36602,6.27091,6.28011,6.29545
7.968,6.36602,6.27091,6.30159,6.29545
7.97,6.36602,6.27091,6.31693,6.29545
7.972,6.36602,6.27091,6.3292,6.29545
7.974,6.36602,6.27091,6.3292,6.29545
7.976,6.36602,6.27091,6.32613,6.29545
7.978,6.36602,6.27091,6.31079,6.29545
7.98,6.36602,6.27091,6.28932,6.29545
7.982,6.36602,6.27091,6.26784,6.29545
7.984,6.36602,6.27091,6.25557,6.29545
7.986,6.36602,6.27091,6.24637,6.29545
7.988,6.36602,6.27091,6.24637,6.29545
7.99,6.36602,6.27091,6.25557,6.29545
7.992,6.36602,6.27091,6.27398,6.29545
7.994,6.36602,6.27091,6.29545,6.29545
7.996,6.36602,6.27091,6.31386,6.29545
7.998,6.36602,6.27091,6.32613,6.29545
8,6.36602,6.27091,6.33227,6.29545
8.002,6.36602,6.27091,6.3292,6.29545
8.004,6.36602,6.27091,6.31693,6.29545
8.006,6.36602,6.27091,6.29852,6.29545
8.008,6.36602,6.27091,6.27705,6.29545
8.01,6.36602,6.27091,6.26171,6.29545
8.012,6.36602,6.27091,6.24943,6.29545
8.014,6.36602,6.27091,6.24637,6.29545
8.016,6.36602,6.27091,6.2525,6.29545
8.018,6.36602,6.27091,6.26784,6.29545
8.02,6.36602,6.27091,6.28932,6.29545
8.022,6.36602,6.27091,6.30773,6.29545
8.024,6.36602,6.27091,6.32613,6.29545
8.026,6.36602,6.27091,6.33227,6.29545
8.028,6.36602,6.27091,6.33227,6.29545
8.03,6.36602,6.27091,6.32307,6.29545
8.032,6.36602,6.27091,6.30466,6.29545
8.034,6.36602,6.27091,6.28625,6.29545
8.036,6.36602,6.27091,6.26477,6.29545
8.038,6.36602,6.27091,6.2525,6.29545
8.04,6.36602,6.27091,6.2433,6.29545
8.042,6.36602,6.27091,6.24637,6.29545
8.044,6.36602,6.27091,6.25864,6.29545
8.046,6.36602,6.27091,6.27705,6.29545
8.048,6.36602,6.27091,6.29852,6.29545
8.05,6.36602,6.27091,6.31386,6.29545
8.052,6.36602,6.27091,6.32613,6.29545
8.054,6.36602,6.27091,6.33227,6.29545
8.056,6.36602,6.27091,6.32613,6.29545
8.058,6.36602,6.27091,6.31386,6.29545
8.06,6.36602,6.27091,6.29239,6.29545
8.062,6.36602,6.27091,6.27398,6.29545
8.064,6.36602,6.27091,6.25557,6.29545
8.066,6.36602,6.27091,6.24637,6.29545
8.068,6.36602,6.27091,6.24637,6.29545
8.07,6.36602,6.27091,6.25557,6.29545
8.072,6.36602,6.27091,6.27091,6.29545
8.074,6.36602,6.27091,6.29239,6.29545
8.076,6.36602,6.27091,6.31079,6.29545
8.078,6.36602,6.27091,6.32613,6.29545
8.08,6.36602,6.27091,6.33227,6.29545
8.082,6.36602,6.27091,6.3292,6.29545
8.084,6.36602,6.27091,6.32,6.29545
8.086,6.36602,6.27091,6.30159,6.29545
8.088,6.36602,6.27091,6.28011,6.29545
8.09,6.36602,6.27091,6.26171,6.29545
8.092,6.36602,6.27091,6.24943,6.29545
8.094,6.36602,6.27091,6.24637,6.29545
8.096,6.36602,6.27091,6.24943,6.29545
8.098,6.36602,6.27091,6.26477,6.29545
8.1,6.36602,6.27091,6.28318,6.29545
8.102,6.36602,6.27091,6.30466,6.29545
8.104,6.36602,6.27091,6.32,6.29545
8.106,6.36602,6.27091,6.3292,6.29545
8.108,6.36602,6.27091,6.33227,6.29545
8.11,6.36602,6.27091,6.32307,6.29545
8.112,6.36602,6.27091,6.30773,6.29545
8.114,6.36602,6.27091,6.28625,6.29545
8.116,6.36602,6.27091,6.26784,6.29545
8.118,6.36602,6.27091,6.2525,6.29545
8.12,6.36602,6.27091,6.2433,6.29545
8.122,6.36602,6.27091,6.24637,6.29545
8.124,6.36602,6.27091,6.25557,6.29545
8.126,6.36602,6.27091,6.27398,6.29545
8.128,6.36602,6.27091,6.29545,6.29545
8.13,6.36602,6.27091,6.31386,6.29545
8.132,6.36602,6.27091,6.32613,6.29545
8.134,6.36602,6.27091,6.33227,6.29545
8.136,6.36602,6.27091,6.33227,6.29545
8.138,6.36602,6.27091,6.32,6.29545
8.14,6.36602,6.27091,6.29852,6.29545
8.142,6.36602,6.27091,6.27705,6.29545
8.144,6.36602,6.27091,6.26171,6.29545
8.146,6.36602,6.27091,6.24943,6.29545
8.148,6.36602,6.27091,6.24637,6.29545
8.15,6.36602,6.27091,6.2525,6.29545
8.152,6.36602,6.27091,6.26784,6.29545
8.154,6.36602,6.27091,6.28625,6.29545
8.156,6.36602,6.27091,6.30466,6.29545
8.158,6.36602,6.27091,6.32307,6.29545
8.16,6.36602,6.27091,6.33227,6.29545
8.162,6.36602,6.27091,6.33227,6.29545
8.164,6.36602,6.27091,6.32307,6.29545
8.166,6.36602,6.27091,6.30466,6.29545
8.168,6.36602,6.27091,6.28318,6.29545
8.17,6.36602,6.27091,6.26477,6.29545
8.172,6.36602,6.27091,6.2525,6.29545
8.174,6.36602,6.27091,6.24637,6.29545
8.176,6.36602,6.27091,6.24943,6.29545
8.178,6.36602,6.27091,6.26477,6.29545
8.18,6.36602,6.27091,6.28011,6.29545
8.182,6.36602,6.27091,6.30159,6.29545
8.184,6.36602,6.27091,6.31693,6.29545
8.186,6.36602,6.27091,6.32613,6.29545
8.188,6.36602,6.27091,6.3292,6.29545
8.19,6.36602,6.27091,6.32307,6.29545
8.192,6.36602,6.27091,6.30466,6.29545
8.194,6.36602,6.27091,6.28625,6.29545
8.196,6.36602,6.27091,6.26784,6.29545
8.198,6.36602,6.27091,6.2525,6.29545
8.2,6.36602,6.27091,6.24637,6.29545
8.202,6.36602,6.27091,6.24637,6.29545
8.204,6.36602,6.27091,6.25864,6.29545
8.206,6.36602,6.27091,6.27705,6.29545
8.208,6.36602,6.27091,6.29545,6.29545
8.21,6.36602,6.27091,6.31386,6.29545
8.212,6.36602,6.27091,6.32613,6.29545
8.214,6.36602,6.27091,6.33227,6.29545
8.216,6.36602,6.27091,6.32613,6.29545
8.218,6.36602,6.27091,6.31386,6.29545
8.22,6.36602,6.27091,6.29545,6.29545
8.222,6.36602,6.27091,6.27398,6.29545
8.224,6.36602,6.27091,6.25864,6.29545
8.226,6.36602,6.27091,6.24637,6.29545
8.228,6.36602,6.27091,6.24637,6.29545
8.23,6.36602,6.27091,6.2525,6.29545
8.232,6.36602,6.27091,6.26784,6.29545
8.234,6.36602,6.27091,6.28932,6.29545
8.236,6.36602,6.27091,6.30773,6.29545
8.238,6.36602,6.27091,6.32307,6.29545
8.24,6.36602,6.27091,6.3292,6.29545
8.242,6.36602,6.27091,6.3292,6.29545
8.244,6.36602,6.27091,6.32,6.29545
8.246,6.36602,6.27091,6.30159,6.29545
8.248,6.36602,6.27091,6.28011,6.29545
8.25,6.36602,6.27091,6.26171,6.29545
8.252,6.36602,6.27091,6.24943,6.29545
8.254,6.36602,6.27091,6.24637,6.29545
8.256,6.36602,6.27091,6.24943,6.29545
8.258,6.36602,6.27091,6.26171,6.29545
8.26,6.36602,6.27091,6.28011,6.29545
8.262,6.36602,6.27091,6.30159,6.29545
8.264,6.36602,6.27091,6.32,6.29545
8.266,6.36602,6.27091,6.3292,6.29545
8.268,6.36602,6.27091,6.33227,6.29545
8.27,6.36602,6.27091,6.32613,6.29545
8.272,6.36602,6.27091,6.31079,6.29545
8.274,6.36602,6.27091,6.28932,6.29545
8.276,6.36602,6.27091,6.27091,6.29545
8.278,6.36602,6.27091,6.25557,6.29545
8.28,6.36602,6.27091,6.24637,6.29545
8.282,6.36602,6.27091,6.24637,6.29545
8.284,6.36602,6.27091,6.25557,6.29545
8.286,6.36602,6.27091,6.27398,6.29545
8.288,6.36602,6.27091,6.29239,6.29545
8.29,6.36602,6.27091,6.31079,6.29545
8.292,6.36602,6.27091,6.32613,6.29545
8.294,6.36602,6.27091,6.33227,6.29545
8.296,6.36602,6.27091,6.33227,6.29545
8.298,6.36602,6.27091,6.32,6.29545
8.3,6.36602,6.27091,6.30159,6.29545
8.302,6.36602,6.27091,6.28011,6.29545
8.304,6.36602,6.27091,6.26477,6.29545
8.306,6.36602,6.27091,6.2525,6.29545
8.308,6.36602,6.27091,6.24943,6.29545
8.31,6.36602,6.27091,6.2525,6.29545
8.312,6.36602,6.27091,6.26784,6.29545
8.314,6.36602,6.27091,6.28625,6.29545
8.316,6.36602,6.27091,6.30466,6.29545
8.318,6.36602,6.27091,6.32,6.29545
8.32,6.36602,6.27091,6.3292,6.29545
8.322,6.36602,6.27091,6.3292,6.29545
8.324,6.36602,6.27091,6.32,6.29545
8.326,6.36602,6.27091,6.30466,6.29545
8.328,6.36602,6.27091,6.28318,6.29545
8.33,6.36602,6.27091,6.26477,6.29545
8.332,6.36602,6.27091,6.2525,6.29545
8.334,6.36602,6.27091,6.24637,6.29545
8.336,6.36602,6.27091,6.24943,6.29545
8.338,6.36602,6.27091,6.26477,6.29545
8.34,6.36602,6.27091,6.28011,6.29545
8.342,6.36602,6.27091,6.30159,6.29545
8.344,6.36602,6.27091,6.31693,6.29545
8.346,6.36602,6.27091,6.32613,6.29545
8.348,6.36602,6.27091,6.3292,6.29545
8.35,6.36602,6.27091,6.32307,6.29545
8.352,6.36602,6.27091,6.30466,6.29545
8.354,6.36602,6.27091,6.28625,6.29545
8.356,6.36602,6.27091,6.26784,6.29545
8.358,6.36602,6.27091,6.2525,6.29545
8.36,6.36602,6.27091,6.24637,6.29545
8.362,6.36602,6.27091,6.24637,6.29545
8.364,6.36602,6.27091,6.25864,6.29545
8.366,6.36602,6.27091,6.27705,6.29545
8.368,6.36602,6.27091,6.29852,6.29545
8.37,6.36602,6.27091,6.31386,6.29545
8.372,6.36602,6.27091,6.32613,6.29545
8.374,6.36602,6.27091,6.3292,6.29545
8.376,6.36602,6.27091,6.32307,6.29545
8.378,6.36602,6.27091,6.30773,6.29545
8.38,6.36602,6.27091,6.28932,6.29545
8.382,6.36602,6.27091,6.27091,6.29545
8.384,6.36602,6.27091,6.25557,6.29545
8.386,6.36602,6.27091,6.24943,6.29545
8.388,6.36602,6.27091,6.24943,6.29545
8.39,6.36602,6.27091,6.25864,6.29545
8.392,6.36602,6.27091,6.27705,6.29545
8.394,6.36602,6.27091,6.29545,6.29545
8.396,6.36602,6.27091,6.31386,6.29545
8.398,6.36602,6.27091,6.32613,6.29545
8.4,6.36602,6.27091,6.3292,6.29545
8.402,6.36602,6.27091,6.32613,6.29545
8.404,6.36602,6.27091,6.31079,6.29545
8.406,6.36602,6.27091,6.29239,6.29545
8.408,6.36602,6.27091,6.27398,6.29545
8.41,6.36602,6.27091,6.25864,6.29545
8.412,6.36602,6.27091,6.24943,6.29545
8.414,6.36602,6.27091,6.24943,6.29545
8.416,6.36602,6.27091,6.25864,6.29545
8.418,6.36602,6.27091,6.27705,6.29545
8.42,6.36602,6.27091,6.29545,6.29545
8.422,6.36602,6.27091,6.31386,6.29545
8.424,6.36602,6.27091,6.32613,6.29545
8.426,6.36602,6.27091,6.33227,6.29545
8.428,6.36602,6.27091,6.3292,6.29545
8.43,6.36602,6.27091,6.31386,6.29545
8.432,6.36602,6.27091,6.29545,6.29545
8.434,6.36602,6.27091,6.27705,6.29545
8.436,6.36602,6.27091,6.26171,6.29545
8.438,6.36602,6.27091,6.2525,6.29545
8.44,6.36602,6.27091,6.2525,6.29545
8.442,6.36602,6.27091,6.25864,6.29545
8.444,6.36602,6.27091,6.27705,6.29545
8.446,6.36602,6.27091,6.29545,6.29545
8.448,6.36602,6.27091,6.31386,6.29545
8.45,6.36602,6.27091,6.3292,6.29545
8.452,6.36602,6.27091,6.33534,6.29545
8.454,6.36602,6.27091,6.33227,6.29545
8.456,6.36602,6.27091,6.32,6.29545
8.458,6.36602,6.27091,6.30159,6.29545
8.46,6.36602,6.27091,6.28011,6.29545
8.462,6.36602,6.27091,6.26477,6.29545
8.464,6.36602,6.27091,6.2525,6.29545
8.466,6.36602,6.27091,6.2525,6.29545
8.468,6.36602,6.27091,6.25864,6.29545
8.47,6.36602,6.27091,6.27398,6.29545
8.472,6.36602,6.27091,6.29239,6.29545
8.474,6.36602,6.27091,6.31386,6.29545
8.476,6.36602,6.27091,6.3292,6.29545
8.478,6.36602,6.27091,6.33534,6.29545
8.48,6.36602,6.27091,6.33534,6.29545
8.482,6.36602,6.27091,6.32613,6.29545
8.484,6.36602,6.27091,6.30773,6.29545
8.486,6.36602,6.27091,6.28625,6.29545
8.488,6.36602,6.27091,6.26784,6.29545
8.49,6.36602,6.27091,6.25557,6.29545
8.492,6.36602,6.27091,6.24943,6.29545
8.494,6.36602,6.27091,6.2525,6.29545
8.496,6.36602,6.27091,6.26477,6.29545
8.498,6.36602,6.27091,6.28625,6.29545
8.5,6.36602,6.27091,6.30466,6.29545
8.502,6.36602,6.27091,6.32307,6.29545
8.504,6.36602,6.27091,6.33227,6.29545
8.506,6.36602,6.27091,6.33534,6.29545
8.508,6.36602,6.27091,6.3292,6.29545
8.51,6.36602,6.27091,6.31386,6.29545
8.512,6.36602,6.27091,6.29239,6.29545
8.514,6.36602,6.27091,6.27398,6.29545
8.516,6.36602,6.27091,6.25864,6.29545
8.518,6.36602,6.27091,6.24943,6.29545
8.52,6.36602,6.27091,6.24943,6.29545
8.522,6.36602,6.27091,6.26171,6.29545
8.524,6.36602,6.27091,6.27705,6.29545
8.526,6.36602,6.27091,6.29852,6.29545
8.528,6.36602,6.27091,6.31386,6.29545
8.53,6.36602,6.27091,6.3292,6.29545
8.532,6.36602,6.27091,6.33534,6.29545
8.534,6.36602,6.27091,6.33227,6.29545
8.536,6.36602,6.27091,6.31693,6.29545
8.538,6.36602,6.27091,6.30159,6.29545
8.54,6.36602,6.27091,6.28011,6.29545
8.542,6.36602,6.27091,6.26477,6.29545
8.544,6.36602,6.27091,6.2525,6.29545
8.546,6.36602,6.27091,6.2525,6.29545
8.548,6.36602,6.27091,6.25864,6.29545
8.55,6.36602,6.27091,6.27705,6.29545
8.552,6.36602,6.27091,6.29545,6.29545
8.554,6.36602,6.27091,6.31386,6.29545
8.556,6.36602,6.27091,6.32613,6.29545
8.558,6.36602,6.27091,6.33534,6.29545
8.56,6.36602,6.27091,6.33227,6.29545
8.562,6.36602,6.27091,6.32,6.29545
8.564,6.36602,6.27091,6.30159,6.29545
8.566,6.36602,6.27091,6.28318,6.29545
8.568,6.36602,6.27091,6.26784,6.29545
8.57,6.36602,6.27091,6.25557,6.29545
8.572,6.36602,6.27091,6.2525,6.29545
8.574,6.36602,6.27091,6.25864,6.29545
8.576,6.36602,6.27091,6.27398,6.29545
8.578,6.36602,6.27091,6.29545,6.29545
8.58,6.36602,6.27091,6.31386,6.29545
8.582,6.36602,6.27091,6.3292,6.29545
8.584,6.36602,6.27091,6.33841,6.29545
8.586,6.36602,6.27091,6.33534,6.29545
8.588,6.36602,6.27091,6.32613,6.29545
8.59,6.36602,6.27091,6.30773,6.29545
8.592,6.36602,6.27091,6.28625,6.29545
8.594,6.36602,6.27091,6.26784,6.29545
8.596,6.36602,6.27091,6.25557,6.29545
8.598,6.36602,6.27091,6.24943,6.29545
8.6,6.36602,6.27091,6.2525,6.29545
8.602,6.36602,6.27091,6.26477,6.29545
8.604,6.36602,6.27091,6.28625,6.29545
8.606,6.36602,6.27091,6.30466,6.29545
8.608,6.36602,6.27091,6.32307,6.29545
8.61,6.36602,6.27091,6.33227,6.29545
8.612,6.36602,6.27091,6.33534,6.29545
8.614,6.36602,6.27091,6.3292,6.29545
8.616,6.36602,6.27091,6.31386,6.29545
8.618,6.36602,6.27091,6.29239,6.29545
8.62,6.36602,6.27091,6.27398,6.29545
8.622,6.36602,6.27091,6.25864,6.29545
8.624,6.36602,6.27091,6.2525,6.29545
8.626,6.36602,6.27091,6.2525,6.29545
8.628,6.36602,6.27091,6.26171,6.29545
8.63,6.36602,6.27091,6.28011,6.29545
8.632,6.36602,6.27091,6.30159,6.29545
8.634,6.36602,6.27091,6.31693,6.29545
8.636,6.36602,6.27091,6.3292,6.29545
8.638,6.36602,6.27091,6.33534,6.29545
8.64,6.36602,6.27091,6.33227,6.29545
8.642,6.36602,6.27091,6.31693,6.29545
8.644,6.36602,6.27091,6.29852,6.29545
8.646,6.36602,6.27091,6.28011,6.29545
8.648,6.36602,6.27091,6.26477,6.29545
8.65,6.36602,6.27091,6.25557,6.29545
8.652,6.36602,6.27091,6.2525,6.29545
8.654,6.36602,6.27091,6.26171,6.29545
8.656,6.36602,6.27091,6.28011,6.29545
8.658,6.36602,6.27091,6.29852,6.29545
8.66,6.36602,6.27091,6.31693,6.29545
8.662,6.36602,6.27091,6.33227,6.29545
8.664,6.36602,6.27091,6.33841,6.29545
8.666,6.36602,6.27091,6.33534,6.29545
8.668,6.36602,6.27091,6.32307,6.29545
8.67,6.36602,6.27091,6.30466,6.29545
8.672,6.36602,6.27091,6.28318,6.29545
8.674,6.36602,6.27091,6.26784,6.29545
8.676,6.36602,6.27091,6.25557,6.29545
8.678,6.36602,6.27091,6.2525,6.29545
8.68,6.36602,6.27091,6.25864,6.29545
8.682,6.36602,6.27091,6.27398,6.29545
8.684,6.36602,6.27091,6.29545,6.29545
8.686,6.36602,6.27091,6.31386,6.29545
8.688,6.36602,6.27091,6.3292,6.29545
8.69,6.36602,6.27091,6.33534,6.29545
8.692,6.36602,6.27091,6.33534,6.29545
8.694,6.36602,6.27091,6.32613,6.29545
8.696,6.36602,6.27091,6.30773,6.29545
8.698,6.36602,6.27091,6.28625,6.29545
8.7,6.36602,6.27091,6.27091,6.29545
8.702,6.36602,6.27091,6.25864,6.29545
8.704,6.36602,6.27091,6.2525,6.29545
8.706,6.36602,6.27091,6.25864,6.29545
8.708,6.36602,6.27091,6.27091,6.29545
8.71,6.36602,6.27091,6.28932,6.29545
8.712,6.36602,6.27091,6.31079,6.29545
8.714,6.36602,6.27091,6.32613,6.29545
8.716,6.36602,6.27091,6.33841,6.29545
8.718,6.36602,6.27091,6.33841,6.29545
8.72,6.36602,6.27091,6.33227,6.29545
8.722,6.36602,6.27091,6.31386,6.29545
8.724,6.36602,6.27091,6.29545,6.29545
8.726,6.36602,6.27091,6.27705,6.29545
8.728,6.36602,6.27091,6.26171,6.29545
8.73,6.36602,6.27091,6.2525,6.29545
8.732,6.36602,6.27091,6.2525,6.29545
8.734,6.36602,6.27091,6.26477,6.29545
8.736,6.36602,6.27091,6.28318,6.29545
8.738,6.36602,6.27091,6.30159,6.29545
8.74,6.36602,6.27091,6.32,6.29545
8.742,6.36602,6.27091,6.33227,6.29545
8.744,6.36602,6.27091,6.33841,6.29545
8.746,6.36602,6.27091,6.33534,6.29545
8.748,6.36602,6.27091,6.32307,6.29545
8.75,6.36602,6.27091,6.30159,6.29545
8.752,6.36602,6.27091,6.28318,6.29545
8.754,6.36602,6.27091,6.26477,6.29545
8.756,6.36602,6.27091,6.25557,6.29545
8.758,6.36602,6.27091,6.2525,6.29545
8.76,6.36602,6.27091,6.26171,6.29545
8.762,6.36602,6.27091,6.27705,6.29545
8.764,6.36602,6.27091,6.29545,6.29545
8.766,6.36602,6.27091,6.31386,6.29545
8.768,6.36602,6.27091,6.3292,6.29545
8.77,6.36602,6.27091,6.33841,6.29545
8.772,6.36602,6.27091,6.33841,6.29545
8.774,6.36602,6.27091,6.32613,6.29545
8.776,6.36602,6.27091,6.31079,6.29545
8.778,6.36602,6.27091,6.28932,6.29545
8.78,6.36602,6.27091,6.27091,6.29545
8.782,6.36602,6.27091,6.25864,6.29545
8.784,6.36602,6.27091,6.2525,6.29545
8.786,6.36602,6.27091,6.25557,6.29545
8.788,6.36602,6.27091,6.27091,6.29545
8.79,6.36602,6.27091,6.28932,6.29545
8.792,6.36602,6.27091,6.30773,6.29545
8.794,6.36602,6.27091,6.32307,6.29545
8.796,6.36602,6.27091,6.33227,6.29545
8.798,6.36602,6.27091,6.33227,6.29545
8.8,6.36602,6.27091,6.32613,6.29545
8.802,6.36602,6.27091,6.30773,6.29545
8.804,6.36602,6.27091,6.28932,6.29545
8.806,6.36602,6.27091,6.27091,6.29545
8.808,6.36602,6.27091,6.25557,6.29545
8.81,6.36602,6.27091,6.24943,6.29545
8.812,6.36602,6.27091,6.2525,6.29545
8.814,6.36602,6.27091,6.26477,6.29545
8.816,6.36602,6.27091,6.28625,6.29545
