Time(s),SustainedOscillation,Setpoint,ZNPID,Optimised
3.12,2.48198,6.2832,6.10524,6.87837
3.122,2.57095,6.2832,6.10524,6.87837
3.124,2.65685,6.2832,6.10524,6.8753
3.126,2.74889,6.2832,6.10524,6.87223
3.128,2.83786,6.2832,6.10524,6.87223
3.13,2.9299,6.2832,6.10524,6.87223
3.132,3.02194,6.2832,6.10524,6.86916
3.134,3.12012,6.2832,6.10524,6.86916
3.136,3.21522,6.2832,6.10524,6.86609
3.138,3.31033,6.2832,6.10524,6.86609
3.14,3.4085,6.2832,6.10524,6.86303
3.142,3.50668,6.2832,6.10524,6.86303
3.144,3.60792,6.2832,6.10524,6.85996
3.146,3.7061,6.2832,6.10524,6.85996
3.148,3.81041,6.2832,6.10524,6.85689
3.15,3.91165,6.2832,6.10524,6.85689
3.152,4.01596,6.2832,6.10524,6.85382
3.154,4.1172,6.2832,6.10524,6.85382
3.156,4.22151,6.2832,6.10524,6.85075
3.158,4.32582,6.2832,6.10524,6.85075
3.16,4.43627,6.2832,6.10524,6.84769
3.162,4.54058,6.2832,6.10524,6.84769
3.164,4.65103,6.2832,6.10524,6.84462
3.166,4.75841,6.2832,6.10524,6.84462
3.168,4.86578,6.2832,6.10524,6.84155
3.17,4.97623,6.2832,6.10524,6.84155
3.172,5.08361,6.2832,6.10524,6.83848
3.174,5.19712,6.2832,6.10524,6.83848
3.176,5.30757,6.2832,6.10524,6.83541
3.178,5.41802,6.2832,6.10524,6.83541
3.18,5.52846,6.2832,6.10524,6.83541
3.182,5.63891,6.2832,6.10524,6.83235
3.184,5.75242,6.2832,6.10524,6.83235
3.186,5.86287,6.2832,6.10524,6.82928
3.188,5.97639,6.2832,6.10524,6.82928
3.19,6.08683,6.2832,6.10524,6.82621
3.192,6.20035,6.2832,6.10524,6.82621
3.194,6.31079,6.2832,6.10524,6.82314
3.196,6.42431,6.2832,6.10524,6.82314
3.198,6.53475,6.2832,6.10524,6.82008
3.2,6.64827,6.2832,6.10524,6.82008
3.202,6.76178,6.2832,6.10524,6.81701
3.204,6.87223,6.2832,6.10524,6.81701
3.206,6.98268,6.2832,6.10524,6.81701
3.208,7.09312,6.2832,6.10524,6.81394
3.21,7.20664,6.2832,6.10524,6.81394
3.212,7.32015,6.2832,6.10524,6.81087
3.214,7.4306,6.2832,6.10524,6.81087
3.216,7.54105,6.2832,6.10524,6.81087
3.218,7.64842,6.2832,6.10524,6.8078
3.22,7.75887,6.2832,6.10524,6.8078
3.222,7.86625,6.2832,6.10524,6.80474
3.224,7.97363,6.2832,6.10524,6.80474
3.226,8.08101,6.2832,6.10524,6.80167
3.228,8.18839,6.2832,6.10524,6.80167
3.23,8.29576,6.2832,6.10524,6.80167
3.232,8.40007,6.2832,6.10524,6.7986
3.234,8.50745,6.2832,6.10524,6.7986
3.236,8.6087,6.2832,6.10524,6.79553
3.238,8.71301,6.2832,6.10524,6.79553
3.24,8.81425,6.2832,6.10524,6.79553
3.242,8.91549,6.2832,6.10524,6.79246
3.244,9.0198,6.2832,6.10524,6.79246
3.246,9.11798,6.2832,6.10524,6.7894
3.248,9.21615,6.2832,6.10524,6.7894
3.25,9.31126,6.2832,6.10524,6.7894
3.252,9.40943,6.2832,6.10524,6.78633
3.254,9.50454,6.2832,6.10524,6.78633
3.256,9.59965,6.2832,6.10831,6.78633
3.258,9.69169,6.2832,6.10831,6.78326
3.26,9.78372,6.2832,6.10831,6.78326
3.262,9.8727,6.2832,6.10831,6.78019
3.264,9.96167,6.2832,6.10831,6.78019
3.266,10.0506,6.2832,6.10831,6.78019
3.268,10.1365,6.2832,6.10831,6.77712
3.27,10.2224,6.2832,6.10831,6.77712
3.272,10.3053,6.2832,6.10831,6.77406
3.274,10.3881,6.2832,6.10831,6.77406
3.276,10.4679,6.2832,6.10831,6.77406
3.278,10.5476,6.2832,6.10831,6.77099
3.28,10.6243,6.2832,6.10831,6.77099
3.282,10.7041,6.2832,6.10831,6.77099
3.284,10.7777,6.2832,6.11138,6.76792
3.286,10.8514,6.2832,6.11138,6.76792
3.288,10.9219,6.2832,6.11138,6.76485
3.29,10.9925,6.2832,6.11138,6.76485
3.292,11.06,6.2832,6.11138,6.76178
3.294,11.1244,6.2832,6.11138,6.76178
3.296,11.1919,6.2832,6.11138,6.76178
3.298,11.2533,6.2832,6.11138,6.75872
3.3,11.3146,6.2832,6.11138,6.75872
3.302,11.3729,6.2832,6.11138,6.75872
3.304,11.4312,6.2832,6.11444,6.75565
3.306,11.4864,6.2832,6.11444,6.75565
3.308,11.5386,6.2832,6.11444,6.75258
3.31,11.5938,6.2832,6.11444,6.75258
3.312,11.6429,6.2832,6.11444,6.75258
3.314,11.6889,6.2832,6.11444,6.74951
3.316,11.7349,6.2832,6.11444,6.74951
3.318,11.781,6.2832,6.11751,6.74951
3.32,11.8208,6.2832,6.11751,6.74644
3.322,11.8607,6.2832,6.11751,6.74644
3.324,11.9006,6.2832,6.11751,6.74338
3.326,11.9374,6.2832,6.11751,6.74338
3.328,11.9681,6.2832,6.11751,6.74031
3.33,12.0019,6.2832,6.12058,6.74031
3.332,12.0295,6.2832,6.12058,6.74031
3.334,12.0571,6.2832,6.12058,6.73724
3.336,12.0847,6.2832,6.12058,6.73724
3.338,12.1062,6.2832,6.12058,6.73724
3.34,12.1276,6.2832,6.12365,6.73417
3.342,12.1491,6.2832,6.12365,6.73417
3.344,12.1645,6.2832,6.12365,6.7311
3.346,12.1798,6.2832,6.12365,6.7311
3.348,12.1921,6.2832,6.12365,6.7311
3.35,12.2043,6.2832,6.12672,6.72804
3.352,12.2105,6.2832,6.12672,6.72804
3.354,12.2197,6.2832,6.12672,6.72497
3.356,12.2228,6.2832,6.12672,6.72497
3.358,12.2228,6.2832,6.12672,6.72497
3.36,12.2228,6.2832,6.12978,6.7219
3.362,12.2197,6.2832,6.12978,6.7219
3.364,12.2166,6.2832,6.12978,6.7219
3.366,12.2074,6.2832,6.13285,6.71883
3.368,12.1982,6.2832,6.13285,6.71883
3.37,12.1859,6.2832,6.13285,6.71576
3.372,12.1706,6.2832,6.13285,6.71576
3.374,12.1553,6.2832,6.13592,6.71576
3.376,12.1368,6.2832,6.13592,6.7127
3.378,12.1154,6.2832,6.13592,6.7127
3.38,12.0939,6.2832,6.13592,6.7127
3.382,12.0694,6.2832,6.13899,6.70963
3.384,12.0417,6.2832,6.13899,6.70963
3.386,12.0141,6.2832,6.13899,6.70656
3.388,11.9835,6.2832,6.14206,6.70656
3.39,11.9497,6.2832,6.14206,6.70656
3.392,11.916,6.2832,6.14206,6.70349
3.394,11.8791,6.2832,6.14206,6.70349
3.396,11.8423,6.2832,6.14512,6.70042
3.398,11.8024,6.2832,6.14512,6.70042
3.4,11.7595,6.2832,6.14512,6.70042
3.402,11.7135,6.2832,6.14819,6.69736
3.404,11.6675,6.2832,6.14819,6.69736
3.406,11.6184,6.2832,6.14819,6.69736
3.408,11.5693,6.2832,6.15126,6.69429
3.41,11.5171,6.2832,6.15126,6.69429
3.412,11.4619,6.2832,6.15126,6.69429
3.414,11.4067,6.2832,6.15433,6.69122
3.416,11.3484,6.2832,6.15433,6.69122
3.418,11.2901,6.2832,6.15433,6.69122
3.42,11.2287,6.2832,6.1574,6.68815
3.422,11.1643,6.2832,6.1574,6.68815
3.424,11.0999,6.2832,6.1574,6.68815
3.426,11.0355,6.2832,6.16046,6.68815
3.428,10.9649,6.2832,6.16046,6.68508
3.43,10.8943,6.2832,6.16046,6.68508
3.432,10.8238,6.2832,6.16353,6.68508
3.434,10.7501,6.2832,6.16353,6.68202
3.436,10.6765,6.2832,6.16353,6.68202
3.438,10.5998,6.2832,6.1666,6.68202
3.44,10.5231,6.2832,6.1666,6.67895
3.442,10.4433,6.2832,6.16967,6.67895
3.444,10.3605,6.2832,6.16967,6.67895
3.446,10.2777,6.2832,6.16967,6.67588
3.448,10.1948,6.2832,6.17274,6.67588
3.45,10.1089,6.2832,6.17274,6.67588
3.452,10.023,6.2832,6.17274,6.67588
3.454,9.93405,6.2832,6.1758,6.67281
3.456,9.84508,6.2832,6.1758,6.67281
3.458,9.75611,6.2832,6.1758,6.67281
3.46,9.66407,6.2832,6.17887,6.66975
3.462,9.57204,6.2832,6.17887,6.66975
3.464,9.47693,6.2832,6.17887,6.66975
3.466,9.37875,6.2832,6.18194,6.66975
3.468,9.28365,6.2832,6.18194,6.66668
3.47,9.18547,6.2832,6.18501,6.66668
3.472,9.0873,6.2832,6.18501,6.66668
3.474,8.98912,6.2832,6.18501,6.66361
3.476,8.88788,6.2832,6.18808,6.66361
3.478,8.78664,6.2832,6.18808,6.66361
3.48,8.68233,6.2832,6.18808,6.66361
3.482,8.58108,6.2832,6.19114,6.66054
3.484,8.47677,6.2832,6.19114,6.66054
3.486,8.37246,6.2832,6.19114,6.66054
3.488,8.26508,6.2832,6.19421,6.65747
3.49,8.16077,6.2832,6.19421,6.65747
3.492,8.0534,6.2832,6.19421,6.65747
3.494,7.94295,6.2832,6.19728,6.65747
3.496,7.83557,6.2832,6.19728,6.65441
3.498,7.72512,6.2832,6.19728,6.65441
3.5,7.61774,6.2832,6.20035,6.65441
3.502,7.51037,6.2832,6.20035,6.65134
3.504,7.39992,6.2832,6.20035,6.65134
3.506,7.2864,6.2832,6.20342,6.65134
3.508,7.17596,6.2832,6.20342,6.65134
3.51,7.06551,6.2832,6.20342,6.65134
3.512,6.95507,6.2832,6.20648,6.64827
3.514,6.84155,6.2832,6.20648,6.64827
3.516,6.7311,6.2832,6.20648,6.64827
3.518,6.61759,6.2832,6.20955,6.6452
3.52,6.50408,6.2832,6.20955,6.6452
3.522,6.39363,6.2832,6.20955,6.6452
3.524,6.28011,6.2832,6.21262,6.6452
3.526,6.16967,6.2832,6.21262,6.64213
3.528,6.05615,6.2832,6.21262,6.64213
3.53,5.94571,6.2832,6.21569,6.64213
3.532,5.83219,6.2832,6.21569,6.63907
3.534,5.71868,6.2832,6.21569,6.63907
3.536,5.60823,6.2832,6.21875,6.63907
3.538,5.49778,6.2832,6.21875,6.63907
3.54,5.38734,6.2832,6.21875,6.63907
3.542,5.27689,6.2832,6.21875,6.636
3.544,5.16644,6.2832,6.22182,6.636
3.546,5.05293,6.2832,6.22182,6.636
3.548,4.94248,6.2832,6.22182,6.636
3.55,4.8351,6.2832,6.22182,6.63293
3.552,4.72466,6.2832,6.22489,6.63293
3.554,4.61728,6.2832,6.22489,6.63293
3.556,4.5099,6.2832,6.22489,6.63293
3.558,4.40252,6.2832,6.22796,6.62986
3.56,4.29514,6.2832,6.22796,6.62986
3.562,4.19083,6.2832,6.22796,6.62986
3.564,4.08345,6.2832,6.22796,6.62986
3.566,3.97914,6.2832,6.23103,6.62679
3.568,3.8779,6.2832,6.23103,6.62679
3.57,3.77666,6.2832,6.23103,6.62679
3.572,3.67235,6.2832,6.23103,6.62679
3.574,3.57111,6.2832,6.23409,6.62373
3.576,3.47293,6.2832,6.23409,6.62373
3.578,3.37476,6.2832,6.23409,6.62373
3.58,3.27658,6.2832,6.23409,6.62066
3.582,3.18147,6.2832,6.23716,6.62066
3.584,3.08637,6.2832,6.23716,6.62066
3.586,2.98819,6.2832,6.23716,6.61759
3.588,2.89615,6.2832,6.23716,6.61759
3.59,2.80412,6.2832,6.23716,6.61759
3.592,2.71208,6.2832,6.24023,6.61452
3.594,2.62617,6.2832,6.24023,6.61452
3.596,2.5372,6.2832,6.24023,6.61452
3.598,2.44823,6.2832,6.24023,6.61452
3.6,2.36233,6.2832,6.2433,6.61145
3.602,2.27949,6.2832,6.2433,6.61145
3.604,2.19666,6.2832,6.2433,6.61145
3.606,2.11382,6.2832,6.2433,6.60839
3.608,2.03713,6.2832,6.24637,6.60839
3.61,1.95736,6.2832,6.24637,6.60839
3.612,1.88066,6.2832,6.24637,6.60532
3.614,1.80396,6.2832,6.24637,6.60532
3.616,1.73033,6.2832,6.24637,6.60532
3.618,1.65977,6.2832,6.24637,6.60225
3.62,1.5892,6.2832,6.24943,6.60225
3.622,1.52171,6.2832,6.24943,6.60225
3.624,1.45421,6.2832,6.24943,6.60225
3.626,1.38672,6.2832,6.24943,6.59918
3.628,1.32536,6.2832,6.24943,6.59918
3.63,1.264,6.2832,6.2525,6.59918
3.632,1.20571,6.2832,6.2525,6.59611
3.634,1.14742,6.2832,6.2525,6.59611
3.636,1.09219,6.2832,6.2525,6.59611
3.638,1.03697,6.2832,6.2525,6.59305
3.64,0.984815,6.2832,6.25557,6.59305
3.642,0.935728,6.2832,6.25557,6.59305
3.644,0.88664,6.2832,6.25557,6.58998
3.646,0.840621,6.2832,6.25557,6.58998
3.648,0.79767,6.2832,6.25557,6.58998
3.65,0.754718,6.2832,6.25864,6.58998
3.652,0.711767,6.2832,6.25864,6.58691
3.654,0.674951,6.2832,6.25864,6.58691
3.656,0.638136,6.2832,6.25864,6.58691
3.658,0.604388,6.2832,6.25864,6.58384
3.66,0.573709,6.2832,6.25864,6.58384
3.662,0.543029,6.2832,6.25864,6.58384
3.664,0.515417,6.2832,6.26171,6.58077
3.666,0.487806,6.2832,6.26171,6.58077
3.668,0.463262,6.2832,6.26171,6.58077
3.67,0.441786,6.2832,6.26171,6.57771
3.672,0.423378,6.2832,6.26171,6.57771
3.674,0.404971,6.2832,6.26171,6.57771
3.676,0.389631,6.2832,6.26171,6.57771
3.678,0.374291,6.2832,6.26171,6.57464
3.68,0.365087,6.2832,6.26477,6.57464
3.682,0.355883,6.2832,6.26477,6.57464
3.684,0.346679,6.2832,6.26477,6.57157
3.686,0.343612,6.2832,6.26477,6.57157
3.688,0.343612,6.2832,6.26477,6.57157
3.69,0.343612,6.2832,6.26477,6.5685
3.692,0.343612,6.2832,6.26477,6.5685
3.694,0.349747,6.2832,6.26477,6.56543
3.696,0.355883,6.2832,6.26784,6.56543
3.698,0.365087,6.2832,6.26784,6.56543
3.7,0.377359,6.2832,6.26784,6.56543
3.702,0.392699,6.2832,6.26784,6.56237
3.704,0.408039,6.2832,6.26784,6.56237
3.706,0.426446,6.2832,6.26784,6.56237
3.708,0.447922,6.2832,6.26784,6.5593
3.71,0.469398,6.2832,6.26784,6.5593
3.712,0.493942,6.2832,6.26784,6.5593
3.714,0.518485,6.2832,6.26784,6.55623
3.716,0.549165,6.2832,6.26784,6.55623
3.718,0.576776,6.2832,6.26784,6.55623
3.72,0.610524,6.2832,6.26784,6.55623
3.722,0.644272,6.2832,6.27091,6.55316
3.724,0.681087,6.2832,6.27091,6.55316
3.726,0.720971,6.2832,6.27091,6.55316
3.728,0.760854,6.2832,6.27091,6.55316
3.73,0.800738,6.2832,6.27091,6.55009
3.732,0.846757,6.2832,6.27091,6.55009
3.734,0.895844,6.2832,6.27091,6.55009
3.736,0.941864,6.2832,6.27091,6.54703
3.738,0.990951,6.2832,6.27091,6.54703
3.74,1.04311,6.2832,6.27091,6.54703
3.742,1.09526,6.2832,6.27091,6.54703
3.744,1.15355,6.2832,6.27091,6.54396
3.746,1.21184,6.2832,6.27091,6.54396
3.748,1.27014,6.2832,6.27091,6.54396
3.75,1.33149,6.2832,6.27091,6.54089
3.752,1.39285,6.2832,6.27091,6.54089
3.754,1.45728,6.2832,6.27091,6.54089
3.756,1.52478,6.2832,6.27091,6.54089
3.758,1.59227,6.2832,6.27091,6.54089
3.76,1.66283,6.2832,6.27091,6.53782
3.762,1.7334,6.2832,6.27091,6.53782
3.764,1.80703,6.2832,6.27091,6.53782
3.766,1.88066,6.2832,6.27091,6.53782
3.768,1.95736,6.2832,6.27091,6.53475
3.77,2.03713,6.2832,6.27091,6.53475
3.772,2.11689,6.2832,6.27091,6.53475
3.774,2.19666,6.2832,6.27091,6.53475
3.776,2.27949,6.2832,6.27091,6.53169
3.778,2.36233,6.2832,6.27091,6.53169
3.78,2.44823,6.2832,6.27091,6.53169
3.782,2.53413,6.2832,6.27091,6.53169
3.784,2.62311,6.2832,6.27091,6.53169
3.786,2.71208,6.2832,6.27091,6.52862
3.788,2.80412,6.2832,6.27091,6.52862
3.79,2.89615,6.2832,6.27091,6.52862
3.792,2.98819,6.2832,6.27091,6.52862
3.794,3.08023,6.2832,6.27091,6.52862
3.796,3.17534,6.2832,6.27091,6.52862
3.798,3.27351,6.2832,6.27091,6.52555
3.8,3.37169,6.2832,6.27091,6.52555
3.802,3.46986,6.2832,6.27091,6.52555
3.804,3.57111,6.2832,6.27091,6.52555
3.806,3.66928,6.2832,6.27091,6.52555
3.808,3.77052,6.2832,6.27091,6.52248
3.81,3.87177,6.2832,6.27091,6.52248
3.812,3.97608,6.2832,6.27091,6.52248
3.814,4.08345,6.2832,6.27091,6.52248
3.816,4.18777,6.2832,6.27091,6.52248
3.818,4.29208,6.2832,6.27091,6.51941
3.82,4.39639,6.2832,6.27091,6.51941
3.822,4.50377,6.2832,6.27091,6.51941
3.824,4.61114,6.2832,6.27091,6.51941
3.826,4.72159,6.2832,6.27091,6.51941
3.828,4.82897,6.2832,6.27091,6.51941
3.83,4.93942,6.2832,6.27091,6.51941
3.832,5.04986,6.2832,6.27091,6.51635
3.834,5.15724,6.2832,6.27091,6.51635
3.836,5.26769,6.2832,6.27091,6.51635
3.838,5.37813,6.2832,6.27091,6.51635
3.84,5.49165,6.2832,6.27091,6.51635
3.842,5.60516,6.2832,6.27091,6.51635
3.844,5.71561,6.2832,6.27091,6.51635
3.846,5.82606,6.2832,6.27091,6.51328
3.848,5.93957,6.2832,6.27091,6.51328
3.85,6.05002,6.2832,6.27091,6.51328
3.852,6.16353,6.2832,6.27091,6.51328
3.854,6.27705,6.2832,6.27091,6.51328
3.856,6.39056,6.2832,6.27091,6.51328
3.858,6.50101,6.2832,6.27091,6.51021
3.86,6.61452,6.2832,6.27091,6.51021
3.862,6.72497,6.2832,6.27091,6.51021
3.864,6.83541,6.2832,6.27091,6.51021
3.866,6.952,6.2832,6.27091,6.51021
3.868,7.06244,6.2832,6.27091,6.51021
3.87,7.17289,6.2832,6.27091,6.50714
3.872,7.2864,6.2832,6.27091,6.50714
3.874,7.39378,6.2832,6.27091,6.50714
3.876,7.50423,6.2832,6.27091,6.50714
3.878,7.61774,6.2832,6.27091,6.50714
3.88,7.72512,6.2832,6.27091,6.50714
3.882,7.83557,6.2832,6.27091,6.50408
3.884,7.94295,6.2832,6.27091,6.50408
3.886,8.05033,6.2832,6.27091,6.50408
3.888,8.15771,6.2832,6.27091,6.50408
3.89,8.26508,6.2832,6.27091,6.50408
3.892,8.37246,6.2832,6.27091,6.50408
3.894,8.47677,6.2832,6.27091,6.50101
3.896,8.58108,6.2832,6.27091,6.50101
3.898,8.68539,6.2832,6.27091,6.50101
3.9,8.78664,6.2832,6.27091,6.50101
3.902,8.88788,6.2832,6.27091,6.50101
3.904,8.99219,6.2832,6.27091,6.50101
3.906,9.09037,6.2832,6.27091,6.49794
3.908,9.19161,6.2832,6.27091,6.49794
3.91,9.28671,6.2832,6.27091,6.49794
3.912,9.38489,6.2832,6.27091,6.49794
3.914,9.48,6.2832,6.27091,6.49794
3.916,9.5751,6.2832,6.27091,6.49487
3.918,9.67021,6.2832,6.27091,6.49487
3.92,9.76225,6.2832,6.27091,6.49487
3.922,9.85122,6.2832,6.27091,6.49487
3.924,9.94326,6.2832,6.27091,6.49487
3.926,10.0292,6.2832,6.27091,6.4918
3.928,10.1151,6.2832,6.27091,6.4918
3.93,10.204,6.2832,6.27091,6.4918
3.932,10.2869,6.2832,6.27091,6.4918
3.934,10.3728,6.2832,6.27091,6.4918
3.936,10.4525,6.2832,6.27091,6.4918
3.938,10.5323,6.2832,6.27091,6.48874
3.94,10.609,6.2832,6.27091,6.48874
3.942,10.6857,6.2832,6.27091,6.48874
3.944,10.7624,6.2832,6.27091,6.48874
3.946,10.836,6.2832,6.27091,6.48874
3.948,10.9097,6.2832,6.27091,6.48567
3.95,10.9802,6.2832,6.27091,6.48567
3.952,11.0477,6.2832,6.27091,6.48567
3.954,11.1152,6.2832,6.27091,6.48567
3.956,11.1796,6.2832,6.27091,6.48567
3.958,11.2441,6.2832,6.27091,6.4826
3.96,11.3054,6.2832,6.27091,6.4826
3.962,11.3668,6.2832,6.27091,6.4826
3.964,11.4251,6.2832,6.27091,6.4826
3.966,11.4803,6.2832,6.27398,6.4826
3.968,11.5325,6.2832,6.27398,6.47953
3.97,11.5877,6.2832,6.27398,6.47953
3.972,11.6368,6.2832,6.27398,6.47953
3.974,11.6859,6.2832,6.27398,6.47953
3.976,11.7319,6.2832,6.27398,6.47953
3.978,11.7779,6.2832,6.27398,6.47953
3.98,11.8178,6.2832,6.27398,6.47646
3.982,11.8607,6.2832,6.27398,6.47646
3.984,11.9006,6.2832,6.27398,6.47646
3.986,11.9374,6.2832,6.27398,6.47646
3.988,11.9712,6.2832,6.27398,6.4734
3.99,12.0019,6.2832,6.27398,6.4734
3.992,12.0325,6.2832,6.27398,6.4734
3.994,12.0632,6.2832,6.27398,6.4734
3.996,12.0878,6.2832,6.27398,6.4734
3.998,12.1123,6.2832,6.27398,6.47033
4,12.1338,6.2832,6.27398,6.47033
4.002,12.1553,6.2832,6.27398,6.47033
4.004,12.1706,6.2832,6.27398,6.47033
4.006,12.1859,6.2832,6.27398,6.46726
4.008,12.2013,6.2832,6.27398,6.46726
4.01,12.2135,6.2832,6.27398,6.46726
4.012,12.2228,6.2832,6.27398,6.46726
4.014,12.2289,6.2832,6.27398,6.46726
4.016,12.232,6.2832,6.27398,6.46726
4.018,12.235,6.2832,6.27398,6.46419
4.02,12.235,6.2832,6.27398,6.46419
4.022,12.235,6.2832,6.27398,6.46419
4.024,12.2289,6.2832,6.27398,6.46419
4.026,12.2228,6.2832,6.27398,6.46112
4.028,12.2105,6.2832,6.27398,6.46112
4.03,12.1982,6.2832,6.27398,6.46112
4.032,12.1859,6.2832,6.27398,6.46112
4.034,12.1706,6.2832,6.27398,6.46112
4.036,12.1522,6.2832,6.27398,6.45806
4.038,12.1307,6.2832,6.27398,6.45806
4.04,12.1092,6.2832,6.27398,6.45806
4.042,12.0847,6.2832,6.27398,6.45806
4.044,12.0602,6.2832,6.27398,6.45806
4.046,12.0295,6.2832,6.27398,6.45806
4.048,12.0019,6.2832,6.27398,6.45499
4.05,11.9681,6.2832,6.27398,6.45499
4.052,11.9344,6.2832,6.27398,6.45499
4.054,11.8975,6.2832,6.27398,6.45499
4.056,11.8577,6.2832,6.27398,6.45499
4.058,11.8178,6.2832,6.27398,6.45499
4.06,11.7779,6.2832,6.27398,6.45192
4.062,11.7319,6.2832,6.27398,6.45192
4.064,11.6859,6.2832,6.27398,6.45192
4.066,11.6368,6.2832,6.27398,6.45192
4.068,11.5877,6.2832,6.27398,6.45192
4.07,11.5355,6.2832,6.27398,6.45192
4.072,11.4834,6.2832,6.27398,6.44885
4.074,11.4251,6.2832,6.27398,6.44885
4.076,11.3699,6.2832,6.27398,6.44885
4.078,11.3085,6.2832,6.27398,6.44885
4.08,11.2502,6.2832,6.27398,6.44885
4.082,11.1858,6.2832,6.27398,6.44885
4.084,11.1183,6.2832,6.27398,6.44578
4.086,11.0539,6.2832,6.27398,6.44578
4.088,10.9864,6.2832,6.27398,6.44578
4.09,10.9158,6.2832,6.27398,6.44578
4.092,10.8452,6.2832,6.27398,6.44578
4.094,10.7716,6.2832,6.27398,6.44578
4.096,10.6949,6.2832,6.27398,6.44578
4.098,10.6213,6.2832,6.27398,6.44272
4.1,10.5415,6.2832,6.27398,6.44272
4.102,10.4617,6.2832,6.27398,6.44272
4.104,10.382,6.2832,6.27398,6.44272
4.106,10.2991,6.2832,6.27398,6.44272
4.108,10.2163,6.2832,6.27398,6.44272
4.11,10.1304,6.2832,6.27398,6.44272
4.112,10.0445,6.2832,6.27398,6.44272
4.114,9.95553,6.2832,6.27398,6.43965
4.116,9.86656,6.2832,6.27398,6.43965
4.118,9.77759,6.2832,6.27398,6.43965
4.12,9.68555,6.2832,6.27398,6.43965
4.122,9.59351,6.2832,6.27398,6.43965
4.124,9.4984,6.2832,6.27398,6.43965
4.126,9.40023,6.2832,6.27398,6.43965
4.128,9.30512,6.2832,6.27398,6.43965
4.13,9.20695,6.2832,6.27398,6.43658
4.132,9.11184,6.2832,6.27398,6.43658
4.134,9.0106,6.2832,6.27398,6.43658
4.136,8.90936,6.2832,6.27398,6.43658
4.138,8.80811,6.2832,6.27398,6.43658
4.14,8.7038,6.2832,6.27398,6.43658
4.142,8.60256,6.2832,6.27398,6.43658
4.144,8.49825,6.2832,6.27398,6.43351
4.146,8.39394,6.2832,6.27398,6.43351
4.148,8.28963,6.2832,6.27398,6.43351
4.15,8.17918,6.2832,6.27398,6.43351
4.152,8.07487,6.2832,6.27398,6.43351
4.154,7.96442,6.2832,6.27398,6.43351
4.156,7.85705,6.2832,6.27398,6.43351
4.158,7.74967,6.2832,6.27398,6.43044
4.16,7.63922,6.2832,6.27398,6.43044
4.162,7.52877,6.2832,6.27398,6.43044
4.164,7.41833,6.2832,6.27398,6.43044
4.166,7.30788,6.2832,6.27398,6.43044
4.168,7.19743,6.2832,6.27398,6.43044
4.17,7.08699,6.2832,6.27398,6.43044
4.172,6.97347,6.2832,6.27398,6.43044
4.174,6.86303,6.2832,6.27398,6.43044
4.176,6.74951,6.2832,6.27398,6.42738
4.178,6.636,6.2832,6.27398,6.42738
4.18,6.52248,6.2832,6.27398,6.42738
4.182,6.41204,6.2832,6.27398,6.42738
4.184,6.30159,6.2832,6.27398,6.42738
4.186,6.18808,6.2832,6.27398,6.42738
4.188,6.07456,6.2832,6.27398,6.42431
4.19,5.96105,6.2832,6.27398,6.42431
4.192,5.84753,6.2832,6.27398,6.42431
4.194,5.73709,6.2832,6.27398,6.42431
4.196,5.62664,6.2832,6.27398,6.42431
4.198,5.51619,6.2832,6.27398,6.42431
4.2,5.40268,6.2832,6.27398,6.42124
4.202,5.28916,6.2832,6.27398,6.42124
4.204,5.17872,6.2832,6.27398,6.42124
4.206,5.06827,6.2832,6.27398,6.42124
4.208,4.95782,6.2832,6.27398,6.42124
4.21,4.85044,6.2832,6.27398,6.42124
4.212,4.74,6.2832,6.27398,6.41817
4.214,4.63262,6.2832,6.27398,6.41817
4.216,4.52217,6.2832,6.27398,6.41817
4.218,4.41479,6.2832,6.27398,6.41817
4.22,4.30742,6.2832,6.27398,6.41817
4.222,4.20311,6.2832,6.27398,6.41817
4.224,4.09879,6.2832,6.27398,6.41817
4.226,3.99448,6.2832,6.27398,6.4151
4.228,3.89017,6.2832,6.27398,6.4151
4.23,3.78586,6.2832,6.27398,6.4151
4.232,3.68462,6.2832,6.27398,6.4151
4.234,3.58338,6.2832,6.27398,6.4151
4.236,3.4852,6.2832,6.27398,6.4151
4.238,3.38703,6.2832,6.27398,6.41204
4.24,3.28885,6.2832,6.27398,6.41204
4.242,3.19068,6.2832,6.27398,6.41204
4.244,3.0925,6.2832,6.27398,6.41204
4.246,2.9974,6.2832,6.27398,6.41204
4.248,2.90536,6.2832,6.27398,6.41204
4.25,2.81332,6.2832,6.27398,6.41204
4.252,2.72128,6.2832,6.27398,6.40897
4.254,2.63231,6.2832,6.27398,6.40897
4.256,2.54027,6.2832,6.27398,6.40897
4.258,2.45437,6.2832,6.27398,6.40897
4.26,2.36847,6.2832,6.27398,6.40897
4.262,2.28563,6.2832,6.27398,6.40897
4.264,2.2028,6.2832,6.27398,6.40897
4.266,2.11996,6.2832,6.27398,6.40897
4.268,2.03713,6.2832,6.27398,6.4059
4.27,1.96043,6.2832,6.27398,6.4059
4.272,1.88373,6.2832,6.27398,6.4059
4.274,1.80703,6.2832,6.27398,6.4059
4.276,1.7334,6.2832,6.27398,6.4059
4.278,1.66283,6.2832,6.27398,6.4059
4.28,1.59227,6.2832,6.27398,6.4059
4.282,1.52171,6.2832,6.27398,6.4059
4.284,1.45421,6.2832,6.27398,6.4059
